property_name,review_id,theme,sentiment,extractor,model,evidence_snippet
Olive Serviced Apartments,Ci9DQUlRQUNvZENodHljRjlvT2pkWVZubFROa3hzV0ZBeE4zTXRjMnhKTUhSc04xRRAB,safety,positive,groq,openai/gpt-oss-120b,"- Rooms are very clean. All required facilities are available inside room like table, chair, cub boards, hangers, TV, Wifi, intercom, Air-conditions, fans, nice"
Olive Serviced Apartments,Ci9DQUlRQUNvZENodHljRjlvT2pkWVZubFROa3hzV0ZBeE4zTXRjMnhKTUhSc04xRRAB,parking,positive,groq,openai/gpt-oss-120b,"- Rooms are very clean. All required facilities are available inside room like table, chair, cub boards, hangers, TV, Wifi, intercom, Air-conditions, fans, nice"
Olive Serviced Apartments,Ci9DQUlRQUNvZENodHljRjlvT2pkWVZubFROa3hzV0ZBeE4zTXRjMnhKTUhSc04xRRAB,room_quality,positive,groq,openai/gpt-oss-120b,"- Rooms are very clean. All required facilities are available inside room like table, chair, cub boards, hangers, TV, Wifi, intercom, Air-conditions, fans, nice"
Feel At Home Ladies Hostel,Ci9DQUlRQUNvZENodHljRjlvT2sxaFYwc3RaekpaTTJ3MmFFaHlUR05QTm5SdmRVRRAB,(none),positive,groq,openai/gpt-oss-120b,Had Good Experience. Good place to stay.
Feel At Home Ladies Hostel,Ci9DQUlRQUNvZENodHljRjlvT25adFJXUm5ORWhRV1UxU1EyeDVMVFJ0Y1UxMlQzYxAB,safety,positive,groq,openai/gpt-oss-120b,"The women’s hostel offers a safe, clean, and comfortable living space. It also encourages independence and fosters a friendly, supportive community."
Feel At Home Ladies Hostel,Ci9DQUlRQUNvZENodHljRjlvT25adFJXUm5ORWhRV1UxU1EyeDVMVFJ0Y1UxMlQzYxAB,cleanliness,positive,groq,openai/gpt-oss-120b,"The women’s hostel offers a safe, clean, and comfortable living space. It also encourages independence and fosters a friendly, supportive community."
Feel At Home Ladies Hostel,Ci9DQUlRQUNvZENodHljRjlvT21sdWRESnNZMlZEYkhFd05XMVBTa00yTTFoMmNuYxAB,safety,positive,groq,openai/gpt-oss-120b,"I highly recommend OMR ladies hostel to any girl seeking safe, affordable, and hygienic accommodation in Chennai.
It's truly a home away from home"
Feel At Home Ladies Hostel,Ci9DQUlRQUNvZENodHljRjlvT21sdWRESnNZMlZEYkhFd05XMVBTa00yTTFoMmNuYxAB,value,positive,groq,openai/gpt-oss-120b,"I highly recommend OMR ladies hostel to any girl seeking safe, affordable, and hygienic accommodation in Chennai.
It's truly a home away from home"
Feel At Home Ladies Hostel,Ci9DQUlRQUNvZENodHljRjlvT21sdWRESnNZMlZEYkhFd05XMVBTa00yTTFoMmNuYxAB,cleanliness,positive,groq,openai/gpt-oss-120b,"I highly recommend OMR ladies hostel to any girl seeking safe, affordable, and hygienic accommodation in Chennai.
It's truly a home away from home"
Feel At Home Ladies Hostel,Ci9DQUlRQUNvZENodHljRjlvT2xReU4wWjZjemxTVVdWWVgwOHRVMGhaYzNocVVGRRAB,staff,positive,groq,openai/gpt-oss-120b,The staffs are kind and respectful. You are doing great job by giving safe place for working women
Feel At Home Ladies Hostel,Ci9DQUlRQUNvZENodHljRjlvT2xReU4wWjZjemxTVVdWWVgwOHRVMGhaYzNocVVGRRAB,safety,positive,groq,openai/gpt-oss-120b,The staffs are kind and respectful. You are doing great job by giving safe place for working women
Feel At Home Ladies Hostel,Ci9DQUlRQUNvZENodHljRjlvT2tkM1JVZDZNek5uUVVrNFYySXRjV1F4YUdKWFEzYxAB,(none),positive,groq,openai/gpt-oss-120b,Good hostel for working women
Feel At Home Ladies Hostel,Ci9DQUlRQUNvZENodHljRjlvT210d1RGbzBha0pOVGt0QmR5MTZNVjlhVjFGcGRFRRAB,cleanliness,positive,groq,openai/gpt-oss-120b,"Great PG stay! Clean rooms, good food, friendly management, and a safe environment. I felt very comfortable throughout my time here. Definitely recommend."
Feel At Home Ladies Hostel,Ci9DQUlRQUNvZENodHljRjlvT210d1RGbzBha0pOVGt0QmR5MTZNVjlhVjFGcGRFRRAB,food,positive,groq,openai/gpt-oss-120b,"Great PG stay! Clean rooms, good food, friendly management, and a safe environment. I felt very comfortable throughout my time here. Definitely recommend."
Feel At Home Ladies Hostel,Ci9DQUlRQUNvZENodHljRjlvT210d1RGbzBha0pOVGt0QmR5MTZNVjlhVjFGcGRFRRAB,safety,positive,groq,openai/gpt-oss-120b,"Great PG stay! Clean rooms, good food, friendly management, and a safe environment. I felt very comfortable throughout my time here. Definitely recommend."
Feel At Home Ladies Hostel,ChZDSUhNMG9nS0VJQ0FnTUNvNmRLSmZ3EAE,(extraction_missing),unknown,groq,openai/gpt-oss-120b,:very good
Feel At Home Ladies Hostel,ChZDSUhNMG9nS0VJQ0FnSURfM2NEelZREAE,common_area,positive,groq,openai/gpt-oss-120b,Good hostel with all facilities. They have big dining hall to sit and relax with friends .
Feel At Home Ladies Hostel,ChdDSUhNMG9nS0VJQ0FnSURfblkzbzZnRRAB,(none),positive,groq,openai/gpt-oss-120b,"Nice place, it's on OMR main road easy to go to Chennai one TCS"
Feel At Home Ladies Hostel,ChZDSUhNMG9nS0VJQ0FnSUNfNk5pc2RREAE,(none),positive,groq,openai/gpt-oss-120b,Good
Feel At Home Ladies Hostel,ChZDSUhNMG9nS0VJQ0FnSUNfaUttcE5REAE,(none),positive,groq,openai/gpt-oss-120b,Good place to stay
Feel At Home Ladies Hostel,ChdDSUhNMG9nS0VJQ0FnSUNmMTYzNDZBRRAB,food,positive,groq,openai/gpt-oss-120b,Affordable stay and good food
Feel At Home Ladies Hostel,ChZDSUhNMG9nS0VJQ0FnSURyMzlXUUNREAE,(none),positive,groq,openai/gpt-oss-120b,Good experience!
Feel At Home Ladies Hostel,ChdDSUhNMG9nS0VJQ0FnSURyNjZ2UGxBRRAB,(none),positive,groq,openai/gpt-oss-120b,Friendly atmosphere and warden was so humble and such a kind personality
Feel At Home Ladies Hostel,ChZDSUhNMG9nS0VJQ0FnSURUNWRQR0xREAE,food,positive,groq,openai/gpt-oss-120b,Located near OMR Thoraipakam  bus stop so easy to go anywhere. Good Food and good accommodation.
Feel At Home Ladies Hostel,ChZDSUhNMG9nS0VJQ0FnSURUNWRQR0xREAE,location,positive,groq,openai/gpt-oss-120b,Located near OMR Thoraipakam  bus stop so easy to go anywhere. Good Food and good accommodation.
Feel At Home Ladies Hostel,ChZDSUhNMG9nS0VJQ0FnSUNUcHVENk1REAE,food,positive,groq,openai/gpt-oss-120b,Good food and accommodation
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2pGVVdWOW9TR1ZyV2s5SFdrcGlSM28zV1VSV2IyYxAB,food,positive,groq,openai/gpt-oss-120b,"Pg is good and affordable.

facilities are available, including food and washing machine."
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2pGVVdWOW9TR1ZyV2s5SFdrcGlSM28zV1VSV2IyYxAB,laundry,positive,groq,openai/gpt-oss-120b,"Pg is good and affordable.

facilities are available, including food and washing machine."
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2s5bGIzVXdSbmRKU1V0bWVEVTViMmRwZUd0bFgxRRAB,cleanliness,positive,groq,openai/gpt-oss-120b,very good and clean place to stay. People who are all working on this pg so friendly. Nice place to stay.
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2s5bGIzVXdSbmRKU1V0bWVEVTViMmRwZUd0bFgxRRAB,staff,positive,groq,openai/gpt-oss-120b,very good and clean place to stay. People who are all working on this pg so friendly. Nice place to stay.
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2xJMU1XYzJWa3B3WW1kVlZtc3haVEZRUVZrd1FXYxAB,food,positive,groq,openai/gpt-oss-120b,Stayed in the Thiruvanmiyur Branch in 3 sharing. I had a good experience throughout my stay. Even if there is any sort of issues you can always talk with the ev
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2xJMU1XYzJWa3B3WW1kVlZtc3haVEZRUVZrd1FXYxAB,sharing,positive,groq,openai/gpt-oss-120b,Stayed in the Thiruvanmiyur Branch in 3 sharing. I had a good experience throughout my stay. Even if there is any sort of issues you can always talk with the ev
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2xJMU1XYzJWa3B3WW1kVlZtc3haVEZRUVZrd1FXYxAB,staff,positive,groq,openai/gpt-oss-120b,Stayed in the Thiruvanmiyur Branch in 3 sharing. I had a good experience throughout my stay. Even if there is any sort of issues you can always talk with the ev
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2taTU5scE9ZbTlrVG1kbk5FNW1USEJVUkY5U2JGRRAB,cleanliness,positive,groq,openai/gpt-oss-120b,"The rooms are clean and well-maintained, and the environment is comfortable for daily living. Facilities like Wi-Fi, water, and electricity are reliable.

The f"
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2taTU5scE9ZbTlrVG1kbk5FNW1USEJVUkY5U2JGRRAB,maintenance,positive,groq,openai/gpt-oss-120b,"The rooms are clean and well-maintained, and the environment is comfortable for daily living. Facilities like Wi-Fi, water, and electricity are reliable.

The f"
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2taTU5scE9ZbTlrVG1kbk5FNW1USEJVUkY5U2JGRRAB,food,positive,groq,openai/gpt-oss-120b,"The rooms are clean and well-maintained, and the environment is comfortable for daily living. Facilities like Wi-Fi, water, and electricity are reliable.

The f"
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2taTU5scE9ZbTlrVG1kbk5FNW1USEJVUkY5U2JGRRAB,location,positive,groq,openai/gpt-oss-120b,"The rooms are clean and well-maintained, and the environment is comfortable for daily living. Facilities like Wi-Fi, water, and electricity are reliable.

The f"
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2taTU5scE9ZbTlrVG1kbk5FNW1USEJVUkY5U2JGRRAB,staff,positive,groq,openai/gpt-oss-120b,"The rooms are clean and well-maintained, and the environment is comfortable for daily living. Facilities like Wi-Fi, water, and electricity are reliable.

The f"
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2taTU5scE9ZbTlrVG1kbk5FNW1USEJVUkY5U2JGRRAB,safety,positive,groq,openai/gpt-oss-120b,"The rooms are clean and well-maintained, and the environment is comfortable for daily living. Facilities like Wi-Fi, water, and electricity are reliable.

The f"
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2taTU5scE9ZbTlrVG1kbk5FNW1USEJVUkY5U2JGRRAB,wifi,positive,groq,openai/gpt-oss-120b,"The rooms are clean and well-maintained, and the environment is comfortable for daily living. Facilities like Wi-Fi, water, and electricity are reliable.

The f"
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2taTU5scE9ZbTlrVG1kbk5FNW1USEJVUkY5U2JGRRAB,water,positive,groq,openai/gpt-oss-120b,"The rooms are clean and well-maintained, and the environment is comfortable for daily living. Facilities like Wi-Fi, water, and electricity are reliable.

The f"
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT25kR1YzQlRabGN0ZVVweVpFVlpiRVpmUzJjMFptYxAB,(none),neutral,groq,openai/gpt-oss-120b,Ask Your Contact of Phone Give me ........
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2xaM2NIRmtlRUZQTjI1aE5IUnBXVnBPYkRCQk5FRRAB,food,positive,groq,openai/gpt-oss-120b,"Good and comfortable stay at TSP PG, Thiruvanmiyur. Rooms are clean and well-maintained. Food is homely and tasty. Owners are friendly and very supportive. Budg"
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2xaM2NIRmtlRUZQTjI1aE5IUnBXVnBPYkRCQk5FRRAB,cleanliness,positive,groq,openai/gpt-oss-120b,"Good and comfortable stay at TSP PG, Thiruvanmiyur. Rooms are clean and well-maintained. Food is homely and tasty. Owners are friendly and very supportive. Budg"
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2xaM2NIRmtlRUZQTjI1aE5IUnBXVnBPYkRCQk5FRRAB,maintenance,positive,groq,openai/gpt-oss-120b,"Good and comfortable stay at TSP PG, Thiruvanmiyur. Rooms are clean and well-maintained. Food is homely and tasty. Owners are friendly and very supportive. Budg"
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2xaM2NIRmtlRUZQTjI1aE5IUnBXVnBPYkRCQk5FRRAB,staff,positive,groq,openai/gpt-oss-120b,"Good and comfortable stay at TSP PG, Thiruvanmiyur. Rooms are clean and well-maintained. Food is homely and tasty. Owners are friendly and very supportive. Budg"
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2xaM2NIRmtlRUZQTjI1aE5IUnBXVnBPYkRCQk5FRRAB,value,positive,groq,openai/gpt-oss-120b,"Good and comfortable stay at TSP PG, Thiruvanmiyur. Rooms are clean and well-maintained. Food is homely and tasty. Owners are friendly and very supportive. Budg"
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT25CbFYwWlRaVEk0ZWs1WGNteE9MWGRUYmtkcVZVRRAB,staff,negative,groq,openai/gpt-oss-120b,Poor enquiry response
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2s5NmNuZGtNa2xuTXpOaE0ybGZka0ZuZG1SR1kzYxAB,(none),neutral,groq,openai/gpt-oss-120b,Blast pg ever 💥
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2xCZmRrcFdhRmRJV1V4UGJubHpOMVZxTFdsSGVIYxAB,food,positive,groq,openai/gpt-oss-120b,"Nice and peaceful accommodation,
The food is tasty and healthy,
The places where clean and hygiene."
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2xCZmRrcFdhRmRJV1V4UGJubHpOMVZxTFdsSGVIYxAB,cleanliness,positive,groq,openai/gpt-oss-120b,"Nice and peaceful accommodation,
The food is tasty and healthy,
The places where clean and hygiene."
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2pCd2RESmhTbVptY0dnd2EwVkNjMnAyZEhsdWEyYxAB,value,positive,groq,openai/gpt-oss-120b,Affordable pricing with excellent amenities. The staff is cooperative and the atmosphere feels like home
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2pCd2RESmhTbVptY0dnd2EwVkNjMnAyZEhsdWEyYxAB,staff,positive,groq,openai/gpt-oss-120b,Affordable pricing with excellent amenities. The staff is cooperative and the atmosphere feels like home
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2tORVgwdG1TMGxXYVhSaVJrbFRaRFUzTmkxMU5IYxAB,(none),neutral,groq,openai/gpt-oss-120b,Can you share what was the rent
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2pGUU1sZHpNbWt5ZVdaQ1JrZENUSFJOVm1oWlpWRRAB,staff,positive,groq,openai/gpt-oss-120b,"Kind and supportive owner.
Neat & clean Budget friendly PG. Highly recommend.
Security surveillance great safe to keep our things, outside people can’t enter wi"
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2pGUU1sZHpNbWt5ZVdaQ1JrZENUSFJOVm1oWlpWRRAB,cleanliness,positive,groq,openai/gpt-oss-120b,"Kind and supportive owner.
Neat & clean Budget friendly PG. Highly recommend.
Security surveillance great safe to keep our things, outside people can’t enter wi"
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2pGUU1sZHpNbWt5ZVdaQ1JrZENUSFJOVm1oWlpWRRAB,value,positive,groq,openai/gpt-oss-120b,"Kind and supportive owner.
Neat & clean Budget friendly PG. Highly recommend.
Security surveillance great safe to keep our things, outside people can’t enter wi"
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2pGUU1sZHpNbWt5ZVdaQ1JrZENUSFJOVm1oWlpWRRAB,security,positive,groq,openai/gpt-oss-120b,"Kind and supportive owner.
Neat & clean Budget friendly PG. Highly recommend.
Security surveillance great safe to keep our things, outside people can’t enter wi"
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2pGUU1sZHpNbWt5ZVdaQ1JrZENUSFJOVm1oWlpWRRAB,safety,positive,groq,openai/gpt-oss-120b,"Kind and supportive owner.
Neat & clean Budget friendly PG. Highly recommend.
Security surveillance great safe to keep our things, outside people can’t enter wi"
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2pGUU1sZHpNbWt5ZVdaQ1JrZENUSFJOVm1oWlpWRRAB,laundry,positive,groq,openai/gpt-oss-120b,"Kind and supportive owner.
Neat & clean Budget friendly PG. Highly recommend.
Security surveillance great safe to keep our things, outside people can’t enter wi"
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2pGUU1sZHpNbWt5ZVdaQ1JrZENUSFJOVm1oWlpWRRAB,food,positive,groq,openai/gpt-oss-120b,"Kind and supportive owner.
Neat & clean Budget friendly PG. Highly recommend.
Security surveillance great safe to keep our things, outside people can’t enter wi"
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2pGUU1sZHpNbWt5ZVdaQ1JrZENUSFJOVm1oWlpWRRAB,water,positive,groq,openai/gpt-oss-120b,"Kind and supportive owner.
Neat & clean Budget friendly PG. Highly recommend.
Security surveillance great safe to keep our things, outside people can’t enter wi"
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT210QmJFTk9jMFpTZDBsV1RFOVNaV1pZVkZoalFsRRAB,cleanliness,positive,groq,openai/gpt-oss-120b,"""TSP hostel exceeded my expectations! Clean rooms, tasty food, and awesome vibes. Management is super helpful and responsive. A home away from home! Facilities "
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT210QmJFTk9jMFpTZDBsV1RFOVNaV1pZVkZoalFsRRAB,food,positive,groq,openai/gpt-oss-120b,"""TSP hostel exceeded my expectations! Clean rooms, tasty food, and awesome vibes. Management is super helpful and responsive. A home away from home! Facilities "
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT210QmJFTk9jMFpTZDBsV1RFOVNaV1pZVkZoalFsRRAB,staff,positive,groq,openai/gpt-oss-120b,"""TSP hostel exceeded my expectations! Clean rooms, tasty food, and awesome vibes. Management is super helpful and responsive. A home away from home! Facilities "
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT210QmJFTk9jMFpTZDBsV1RFOVNaV1pZVkZoalFsRRAB,maintenance,positive,groq,openai/gpt-oss-120b,"""TSP hostel exceeded my expectations! Clean rooms, tasty food, and awesome vibes. Management is super helpful and responsive. A home away from home! Facilities "
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2xocWNub3RZblpmZUdRdE1IUXpha3RvUWxBNFlsRRAB,cleanliness,positive,groq,openai/gpt-oss-120b,"My stay at this PG has been extremely satisfying. The room was clean, comfortable, and exactly as shown in the photos. The environment is quiet and perfect for "
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2xocWNub3RZblpmZUdRdE1IUXpha3RvUWxBNFlsRRAB,staff,positive,groq,openai/gpt-oss-120b,"My stay at this PG has been extremely satisfying. The room was clean, comfortable, and exactly as shown in the photos. The environment is quiet and perfect for "
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2xocWNub3RZblpmZUdRdE1IUXpha3RvUWxBNFlsRRAB,location,positive,groq,openai/gpt-oss-120b,"My stay at this PG has been extremely satisfying. The room was clean, comfortable, and exactly as shown in the photos. The environment is quiet and perfect for "
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2xocWNub3RZblpmZUdRdE1IUXpha3RvUWxBNFlsRRAB,safety,positive,groq,openai/gpt-oss-120b,"My stay at this PG has been extremely satisfying. The room was clean, comfortable, and exactly as shown in the photos. The environment is quiet and perfect for "
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2xocWNub3RZblpmZUdRdE1IUXpha3RvUWxBNFlsRRAB,value,positive,groq,openai/gpt-oss-120b,"My stay at this PG has been extremely satisfying. The room was clean, comfortable, and exactly as shown in the photos. The environment is quiet and perfect for "
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2xocWNub3RZblpmZUdRdE1IUXpha3RvUWxBNFlsRRAB,room_quality,positive,groq,openai/gpt-oss-120b,"My stay at this PG has been extremely satisfying. The room was clean, comfortable, and exactly as shown in the photos. The environment is quiet and perfect for "
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2xCV01WRktObVZNVG05a2EyWkpWWFF5WVhWaVNIYxAB,(none),positive,groq,openai/gpt-oss-120b,Compare to other it is good pg
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2tkdFVuSndWamwwUjNNelR6UnZhRk0yWW14MGVuYxAB,staff,positive,groq,openai/gpt-oss-120b,"Very good hospitality, owner behavior is very helping nature,
affordable rent
AC, washing machine, almirah available"
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2tkdFVuSndWamwwUjNNelR6UnZhRk0yWW14MGVuYxAB,value,positive,groq,openai/gpt-oss-120b,"Very good hospitality, owner behavior is very helping nature,
affordable rent
AC, washing machine, almirah available"
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2tkdFVuSndWamwwUjNNelR6UnZhRk0yWW14MGVuYxAB,ac,positive,groq,openai/gpt-oss-120b,"Very good hospitality, owner behavior is very helping nature,
affordable rent
AC, washing machine, almirah available"
TSP PG Accommodation,Ci9DQUlRQUNvZENodHljRjlvT2tkdFVuSndWamwwUjNNelR6UnZhRk0yWW14MGVuYxAB,laundry,positive,groq,openai/gpt-oss-120b,"Very good hospitality, owner behavior is very helping nature,
affordable rent
AC, washing machine, almirah available"
Subodhaya Paying Guest (Ladies),Ci9DQUlRQUNvZENodHljRjlvT2tzMVR6SnFlR1JSZDFwcGQwZFRVVW8yV1ZBd2FuYxAB,maintenance,positive,groq,openai/gpt-oss-120b,This is ladies paying guest house. Room need to be booked in advance either daily basis or monthly basis. Well maintained and clean rooms and bathrooms. Home co
Subodhaya Paying Guest (Ladies),Ci9DQUlRQUNvZENodHljRjlvT2tzMVR6SnFlR1JSZDFwcGQwZFRVVW8yV1ZBd2FuYxAB,cleanliness,positive,groq,openai/gpt-oss-120b,This is ladies paying guest house. Room need to be booked in advance either daily basis or monthly basis. Well maintained and clean rooms and bathrooms. Home co
Subodhaya Paying Guest (Ladies),Ci9DQUlRQUNvZENodHljRjlvT2tzMVR6SnFlR1JSZDFwcGQwZFRVVW8yV1ZBd2FuYxAB,food,positive,groq,openai/gpt-oss-120b,This is ladies paying guest house. Room need to be booked in advance either daily basis or monthly basis. Well maintained and clean rooms and bathrooms. Home co
Subodhaya Paying Guest (Ladies),ChdDSUhNMG9nS0VJQ0FnSUR5aTZtdGpRRRAB,(none),neutral,groq,openai/gpt-oss-120b,Good fecilitys are is there
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT2pGNFdFSlZUMDFvZHpVeUxWcHFkMGcyZEdSNU1GRRAB,location,negative,groq,openai/gpt-oss-120b,"Noisy location, they says Noise proof glass windows .u cannot fill much noise in bedroom but in bathroom it’s too noisy. Kitchen drawers, fridge were not hygien"
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT2pGNFdFSlZUMDFvZHpVeUxWcHFkMGcyZEdSNU1GRRAB,cleanliness,negative,groq,openai/gpt-oss-120b,"Noisy location, they says Noise proof glass windows .u cannot fill much noise in bedroom but in bathroom it’s too noisy. Kitchen drawers, fridge were not hygien"
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT2pGNFdFSlZUMDFvZHpVeUxWcHFkMGcyZEdSNU1GRRAB,parking,negative,groq,openai/gpt-oss-120b,"Noisy location, they says Noise proof glass windows .u cannot fill much noise in bedroom but in bathroom it’s too noisy. Kitchen drawers, fridge were not hygien"
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT2pGNFdFSlZUMDFvZHpVeUxWcHFkMGcyZEdSNU1GRRAB,food,negative,groq,openai/gpt-oss-120b,"Noisy location, they says Noise proof glass windows .u cannot fill much noise in bedroom but in bathroom it’s too noisy. Kitchen drawers, fridge were not hygien"
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT2pGNFdFSlZUMDFvZHpVeUxWcHFkMGcyZEdSNU1GRRAB,staff,negative,groq,openai/gpt-oss-120b,"Noisy location, they says Noise proof glass windows .u cannot fill much noise in bedroom but in bathroom it’s too noisy. Kitchen drawers, fridge were not hygien"
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT2xaMGJsWnRaamsxV25OdVgzZEVOM2MxU0hseFVGRRAB,staff,positive,groq,openai/gpt-oss-120b,"It's cool for us we are happy they are highly professional in the way they handle check in.and check out ,see we are very warm.to people we adress everyone as s"
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT2xGc05FaHBhRGsyTjI4NFJWUndSakpFWjJGTWRuYxAB,staff,negative,groq,openai/gpt-oss-120b,"I recently stayed at this hotel for five days, and it was a thoroughly disappointing experience. The service was consistently poor and the staff was unfriendly."
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT2xGc05FaHBhRGsyTjI4NFJWUndSakpFWjJGTWRuYxAB,cleanliness,negative,groq,openai/gpt-oss-120b,"I recently stayed at this hotel for five days, and it was a thoroughly disappointing experience. The service was consistently poor and the staff was unfriendly."
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT2xGc05FaHBhRGsyTjI4NFJWUndSakpFWjJGTWRuYxAB,food,negative,groq,openai/gpt-oss-120b,"I recently stayed at this hotel for five days, and it was a thoroughly disappointing experience. The service was consistently poor and the staff was unfriendly."
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT2xndFkwUkxjVFJwU2tzMk9VVldTVFJ4Tm5VM1RXYxAB,cleanliness,positive,groq,openai/gpt-oss-120b,"Rooms are clean, little small with attached bathrooms, but perfect for 1-2 days stay. We went as a family of 5 members with 1 kid… kitchen was furnished with ov"
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT2xndFkwUkxjVFJwU2tzMk9VVldTVFJ4Tm5VM1RXYxAB,room_quality,positive,groq,openai/gpt-oss-120b,"Rooms are clean, little small with attached bathrooms, but perfect for 1-2 days stay. We went as a family of 5 members with 1 kid… kitchen was furnished with ov"
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT2xndFkwUkxjVFJwU2tzMk9VVldTVFJ4Tm5VM1RXYxAB,laundry,positive,groq,openai/gpt-oss-120b,"Rooms are clean, little small with attached bathrooms, but perfect for 1-2 days stay. We went as a family of 5 members with 1 kid… kitchen was furnished with ov"
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT21aYU9VSXdSMmhHV0hoRGRqTTNiblpmUTFaUllXYxAB,location,positive,groq,openai/gpt-oss-120b,Nicely curated property near to Thiruvanmaiyur bus stand. Stayed at 1bhk with all amenities although not used anything. Good value for money.
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT21aYU9VSXdSMmhHV0hoRGRqTTNiblpmUTFaUllXYxAB,value,positive,groq,openai/gpt-oss-120b,Nicely curated property near to Thiruvanmaiyur bus stand. Stayed at 1bhk with all amenities although not used anything. Good value for money.
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT2tOek5tOWxhM1ZOYUdKQ1NWaHFNRTAxTVY5R1VsRRAB,staff,positive,groq,openai/gpt-oss-120b,Excellent hotel and Excellent staff. Thank you Manimaran
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT21WcWJqaFplSFZGY2paNVZFWjJkR1p1Y3pKV1lWRRAB,staff,positive,groq,openai/gpt-oss-120b,Friendly and cooperative staff and well maintained rooms and special thanks to Manimaran ji for helping.
